index	task_name	video_name	question_id	question	answer_number	candidates	answer
TZ0j6kr4ZJ01418	documentary_reasoning	TZ0j6kr4ZJ0.mp4	TZ0j6kr4ZJ01418	What is the intention behind the residents showing the photos in the video?	0	['To inform the audience that some areas here were not submerged by water in the past', 'To demonstrate their photography hobby', 'To share memories of their childhood', 'To showcase their cooking skills']	To inform the audience that some areas here were not submerged by water in the past
TZ0j6kr4ZJ01419	documentary_entity recognition	TZ0j6kr4ZJ0.mp4	TZ0j6kr4ZJ01419	Which fruit is shown in the video?	0	['Coconut', 'Cherry', 'Apple', 'Blueberry']	Coconut
TZ0j6kr4ZJ01420	documentary_entity recognition	TZ0j6kr4ZJ0.mp4	TZ0j6kr4ZJ01420	What is the relation between the girl wearing a school uniform and the woman wearing a floral top and a purple dress?	2	['Mother and daughter', 'School principle and student', 'Grandmother and granddaughter', 'Teacher and student']	Grandmother and granddaughter
TZ0j6kr4ZJ01425	documentary_event understanding	TZ0j6kr4ZJ0.mp4	TZ0j6kr4ZJ01425	What type of melon is cut?	2	['Honeydew', 'Pumpkin', 'Cantaloupe', 'Watermelon']	Cantaloupe
TZ0j6kr4ZJ01426	documentary_event understanding	TZ0j6kr4ZJ0.mp4	TZ0j6kr4ZJ01426	What do the people preparing food in the video have in common?	0	['They are females', 'They sing while cooking', 'They wear hats', 'They use the same type of utensils']	They are females
TZ0j6kr4ZJ01428	documentary_reasoning	TZ0j6kr4ZJ0.mp4	TZ0j6kr4ZJ01428	Did the islanders accept help from the outside?	1	['No', 'Yes', 'Currently in contact with the outside world', 'Not sure']	Yes
TZ0j6kr4ZJ01429	documentary_entity recognition	TZ0j6kr4ZJ0.mp4	TZ0j6kr4ZJ01429	What is the person doing while passing by the sign that has "Climate Change Adaptation Support Project Pilot Site" written on it?	2	['Running', 'Walking', 'Riding a bicycle', 'Swimming']	Riding a bicycle
TZ0j6kr4ZJ01430	documentary_key information retrieval	TZ0j6kr4ZJ0.mp4	TZ0j6kr4ZJ01430	What is the number of the student trainer that is further away from the camera compared to the 9772 student trainer?	3	['9964', '9946', '9679', '9619']	9619
TZ0j6kr4ZJ01432	documentary_event understanding	TZ0j6kr4ZJ0.mp4	TZ0j6kr4ZJ01432	Where is the person with the number 9615 on their chest being interviewed in the video?	2	['At the beach', 'In the kitchen', 'In the dormitory', 'In the forest']	In the dormitory
TZ0j6kr4ZJ01433	documentary_entity recognition	TZ0j6kr4ZJ0.mp4	TZ0j6kr4ZJ01433	What color tops are most of the elementary school students wearing in the video?	0	['Yellow', 'White', 'Black', 'Blue']	Yellow
TZ0j6kr4ZJ01434	documentary_event understanding	TZ0j6kr4ZJ0.mp4	TZ0j6kr4ZJ01434	Where do the elementary school students sit when the teacher is teaching?	2	['They sit on tables', 'They sit on chairs', 'They sit on the floor', 'They stand']	They sit on the floor
TZ0j6kr4ZJ01436	documentary_key information retrieval	TZ0j6kr4ZJ0.mp4	TZ0j6kr4ZJ01436	What are the people holding a torch in their hand doing at night?	1	['They are hiking', 'They are fishing', 'They are hunting', 'They are cooking']	They are fishing
TZ0j6kr4ZJ01437	documentary_entity recognition	TZ0j6kr4ZJ0.mp4	TZ0j6kr4ZJ01437	What color is the oxygen tank that appears the last in the video?	3	['Blue', 'Red', 'Black', 'Yellow']	Yellow
ihfjEFGdZdc1581	documentary_key information retrieval	ihfjEFGdZdc.mp4	ihfjEFGdZdc1581	Who is the president of Bugatti?	3	['Stephen Winklemann', 'Chris Piochon', 'Christophe Piochon', 'Stephan Winklemann']	Stephan Winklemann
ihfjEFGdZdc1583	documentary_entity recognition	ihfjEFGdZdc.mp4	ihfjEFGdZdc1583	What color are the staff uniforms of Bugatti workers?	3	['Blue', 'White', 'Grey', 'Black']	Black
ihfjEFGdZdc1584	documentary_event understanding	ihfjEFGdZdc.mp4	ihfjEFGdZdc1584	What do workers do after they put up the chassis in 05:19?	3	['They stand on the chassis', 'They put car parts on the chassis', 'They put the tools on the chassis', 'They put the car shell on the chassis']	They put the car shell on the chassis
ihfjEFGdZdc1586	documentary_temporal grounding	ihfjEFGdZdc.mp4	ihfjEFGdZdc1586	What are the workers doing from 07:30-14:12?	3	['They are testing different engines', 'They are putting the engine into the car', 'They are installing the turbochargers', 'They are assembling the engine']	They are assembling the engine
ihfjEFGdZdc1588	documentary_event understanding	ihfjEFGdZdc.mp4	ihfjEFGdZdc1588	What does Dr. Conrad test?	0	['He is testing the sound of the engine', 'He is testing the exhaust gas from the engine', 'He is testing the temperature of the engine', 'He is testing the power of the engine']	He is testing the sound of the engine
ihfjEFGdZdc1589	documentary_entity recognition	ihfjEFGdZdc.mp4	ihfjEFGdZdc1589	What does the test driver do before he enters the car with license plate "W392DB"?	0	['He puts on his coat', 'He checks his car', 'He takes off his coat', 'He finds his car key']	He puts on his coat
ihfjEFGdZdc1591	documentary_entity recognition	ihfjEFGdZdc.mp4	ihfjEFGdZdc1591	What colour is the car Andy test?	3	['Black with three orange stripes on the top', 'Orange with two black stripes on the top', 'Orange with three black stripes on the top', 'Black with two orange stripes on the top']	Black with two orange stripes on the top
ihfjEFGdZdc1592	documentary_key information retrieval	ihfjEFGdZdc.mp4	ihfjEFGdZdc1592	What is Andy's top speed while testing the sports car?	3	['304.47MPH', '307.47MPH', '307.44 MPH', '304.77 MPH']	304.77 MPH
ihfjEFGdZdc1593	documentary_reasoning	ihfjEFGdZdc.mp4	ihfjEFGdZdc1593	Why is everyone celebrating after the test drive is over?	2	['Because they really like the car', 'Because Andy shows off his skills during the test drive', 'Because Andy drives to a very fast speed', 'Because there is no accident during the test drive']	Because Andy drives to a very fast speed
ihfjEFGdZdc1595	documentary_entity recognition	ihfjEFGdZdc.mp4	ihfjEFGdZdc1595	How are the two parts, one for the front seats and one for the back seats, put together and then assembled?	1	['Controlled by computer', 'Rely on manpower', 'Rely on a forklift', 'Rely on gravity']	Rely on manpower
ihfjEFGdZdc1596	documentary_entity recognition	ihfjEFGdZdc.mp4	ihfjEFGdZdc1596	Which tire is put on first during assembly?	2	['Left rear wheel', 'Left front wheel', 'Right rear wheel', 'Right front wheel']	Right rear wheel
ihfjEFGdZdc1598	documentary_event understanding	ihfjEFGdZdc.mp4	ihfjEFGdZdc1598	What is the installation process after installing the tires?	0	['Add various fluids to the car, including engine oil and gasoline', 'Install other casings on the car', 'Test drive', 'Power up the car']	Add various fluids to the car, including engine oil and gasoline
ihfjEFGdZdc1599	documentary_key information retrieval	ihfjEFGdZdc.mp4	ihfjEFGdZdc1599	Who is the assembly editor of Bugatti?	1	['Maxium Born', 'Maxime Bohn', 'Maxime Born', 'Maxium Bohn']	Maxime Bohn
ihfjEFGdZdc1600	documentary_entity recognition	ihfjEFGdZdc.mp4	ihfjEFGdZdc1600	What color is the car they assemble?	3	['Black', 'Silver', 'Gold', 'White']	White
ihfjEFGdZdc1601	documentary_reasoning	ihfjEFGdZdc.mp4	ihfjEFGdZdc1601	What do the blue and red dotted lines in the animation represent at 42:04?	0	['The blue dotted line represents cold wind and the red dotted line represents hot wind', 'The blue dotted line outlines the shape of the front half of the car, and the red dotted line outlines the shape of the rear half of the car', 'The blue dotted line represents where reach the wind and the red dotted line represents where will not hit by wind', 'The blue dotted line represents strong wind and the red dotted line represents weak wind']	The blue dotted line represents cold wind and the red dotted line represents hot wind
ihfjEFGdZdc1603	documentary_entity recognition	ihfjEFGdZdc.mp4	ihfjEFGdZdc1603	What is the weather when the last test drive?	2	['Snowy', 'Sunny', 'Cloudy', 'Rainny']	Cloudy
ihfjEFGdZdc1605	documentary_entity recognition	ihfjEFGdZdc.mp4	ihfjEFGdZdc1605	How many people are interviewed in this video?	1	['13', '10', '7', '16']	10
vaL_vSdZKZo1611	documentary_entity recognition	vaL_vSdZKZo.mp4	vaL_vSdZKZo1611	What type of earrings does the woman who sits at the steering wheel wear?	2	['Star style earrings', 'Diamond earrings', 'Pearl style earrings', 'Rose style earrings']	Pearl style earrings
vaL_vSdZKZo1612	documentary_event understanding	vaL_vSdZKZo.mp4	vaL_vSdZKZo1612	What did the woman with the pearl earrings do when she got down the ladder?	3	['She quickly picked up a gun and shot at the sea', 'She put on sunglasses and shot at the sea with a gun', "She came back after touring the ship's safety problems", 'She wear a hard hat and shoot into the sea with a gun']	She wear a hard hat and shoot into the sea with a gun
vaL_vSdZKZo1617	documentary_entity recognition	vaL_vSdZKZo.mp4	vaL_vSdZKZo1617	What's the man in black short sleeves holding?	3	['Interphone', 'Telephone', 'Remote control', 'Telescope']	Telescope
vaL_vSdZKZo1619	documentary_entity recognition	vaL_vSdZKZo.mp4	vaL_vSdZKZo1619	How many people are there in the descending elevator?	0	['3', '2', '1', '4']	3
vaL_vSdZKZo1620	documentary_entity recognition	vaL_vSdZKZo.mp4	vaL_vSdZKZo1620	Who was the man who spoke between LORETTA NAPOLEONI and ATEPHEN ASKINS?	3	['SERGEY SARANCHA', 'PAUL AGATE', 'ALI ARIF', 'ROGER MIDDLETON']	ROGER MIDDLETON
vaL_vSdZKZo1621	documentary_key information retrieval	vaL_vSdZKZo.mp4	vaL_vSdZKZo1621	What was written on the right glass door when Paul Agate entered the front door?	0	['33', '03', '30', '32']	33
vaL_vSdZKZo1622	documentary_entity recognition	vaL_vSdZKZo.mp4	vaL_vSdZKZo1622	How many people dragged the blue and white wooden boat ashore at the same time?	2	['10', '12', '11', '13']	11
vaL_vSdZKZo1624	documentary_key information retrieval	vaL_vSdZKZo.mp4	vaL_vSdZKZo1624	What number is highlighted with rectangle in the chart written with pencil in numerical increasing order for each name?	1	['18', '25', '5', '10']	25
vaL_vSdZKZo1625	documentary_entity recognition	vaL_vSdZKZo.mp4	vaL_vSdZKZo1625	Before Svetlana McGlaser spoke, how many floors did the building in the video have?	1	['There are eight floors', 'There are five floors', 'There are six floors', 'There are four floors']	There are five floors
vaL_vSdZKZo1626	documentary_entity recognition	vaL_vSdZKZo.mp4	vaL_vSdZKZo1626	What is the background color of "EXIT" on the door in the picture when the bearded man speaks?	3	['White', 'Yellow', 'Red', 'Green']	Green
vaL_vSdZKZo1627	documentary_event understanding	vaL_vSdZKZo.mp4	vaL_vSdZKZo1627	What happens in the next frame when the red helicopter flies by?	1	['A man named Hotten wears goggles', 'A man named Hotten fired a shot', 'A man named Helen fired a shot', 'A man named Helen put on goggles']	A man named Hotten fired a shot
vaL_vSdZKZo1628	documentary_entity recognition	vaL_vSdZKZo.mp4	vaL_vSdZKZo1628	Before GEIR-OVE spoke, how many of the runners had bottled water?	3	['3', '4', '6', '1']	1
vaL_vSdZKZo1629	documentary_event understanding	vaL_vSdZKZo.mp4	vaL_vSdZKZo1629	What did Sergey Sarancha do before eating?	0	['He clinked glasses with everyone', 'He helped the others with their dishes', 'He took off his braces and gargled', 'He distributed chopsticks to everyone']	He clinked glasses with everyone
vaL_vSdZKZo1630	documentary_entity recognition	vaL_vSdZKZo.mp4	vaL_vSdZKZo1630	What did the man interviewed after Sergey Sarancha hold in his hand?	0	['A pair of glasses', 'A cup of coffee', 'A glass of milk', 'A pair of gloves']	A pair of glasses
vaL_vSdZKZo1631	documentary_entity recognition	vaL_vSdZKZo.mp4	vaL_vSdZKZo1631	What is the tattoo pattern on the arm of the woman who is using a telescope wearing a bracelet?	0	['Five-pointed star', 'Flower', 'Pochacco', 'Stlch']	Five-pointed star
vaL_vSdZKZo1632	documentary_key information retrieval	vaL_vSdZKZo.mp4	vaL_vSdZKZo1632	What was written on the building behind Arve Nordeide when he came from a distance?	0	['No smoking', 'Safety first', "Don't be late", 'Beware of danger']	No smoking
vaL_vSdZKZo1634	documentary_reasoning	vaL_vSdZKZo.mp4	vaL_vSdZKZo1634	What is the occasion right after the last interview scene with Mohamed Abshir Waldo?	2	['Signature ceremony', 'Crew shooting', 'Press conference', 'Examination room']	Press conference
vaL_vSdZKZo1636	documentary_event understanding	vaL_vSdZKZo.mp4	vaL_vSdZKZo1636	How many times did Sergey Sarancha's interview segments appear?	3	['0', '3', '1', '2']	2
-WnyRMZqV1U1734	live_entity recognition	-WnyRMZqV1U.mp4	-WnyRMZqV1U1734	Who is the first man in red?	2	['Kyrie Irving', 'Brad Pitt', 'Tom Hanks', 'Leonardo DiCaprio']	Tom Hanks
-WnyRMZqV1U1735	live_reasoning	-WnyRMZqV1U.mp4	-WnyRMZqV1U1735	Is the scene where individuals are seen taking photos with the Pope part fictional or real? Which sentence best describes the place this scene happens?	0	['Fictional, from a movie', 'Fictional, from a documentary', 'Real, from live', 'Real, from news report']	Fictional, from a movie
-WnyRMZqV1U1736	live_event understanding	-WnyRMZqV1U.mp4	-WnyRMZqV1U1736	What does the presenter do to Brad Pitt when he wins the award?	0	['She hugs him', 'She gives a high five', 'She slaps him', 'She kisses him']	She hugs him
-WnyRMZqV1U1738	live_entity recognition	-WnyRMZqV1U.mp4	-WnyRMZqV1U1738	For each award, the number of presenters is different. What are the maximum and minimum numbers of presenters in the video?	1	['5, 1', '2, 1', '4, 0', '3, 1']	2, 1
-WnyRMZqV1U1744	live_event understanding	-WnyRMZqV1U.mp4	-WnyRMZqV1U1744	Where does the movie directed by Gary Rydstrom, Tom Johnson and Mark Ulano take place?	3	['Land', 'Magma', 'Ocean', 'Space']	Space
-WnyRMZqV1U1745	live_event understanding	-WnyRMZqV1U.mp4	-WnyRMZqV1U1745	Who are the two people dressing as animals?	2	['They are performers', 'They are the recipients of the award', 'They are presenters', 'They are troublemakers']	They are presenters
-WnyRMZqV1U1746	live_entity recognition	-WnyRMZqV1U.mp4	-WnyRMZqV1U1746	What clothes do three winners who win Best Makeup and Hairstyling Design wear?	0	['Black dress, black suit, blue dress', 'Two black dresses, black suit', 'Black dress, black suit, white suit', 'Blue dress, two blue suits']	Black dress, black suit, blue dress
-WnyRMZqV1U1749	live_event understanding	-WnyRMZqV1U.mp4	-WnyRMZqV1U1749	What is the relationship between Bong Joon Ho and the elderly man whom people are standing up and applauding for during his speech?	3	['Actor and producer', 'Employer and employee', 'Father and son', 'Senior producer and young producer']	Senior producer and young producer
-WnyRMZqV1U1750	live_summarization	-WnyRMZqV1U.mp4	-WnyRMZqV1U1750	What kind of content does the entire video cover?	1	['The entire video narrates the complete process of the 2020 Golden Globe ceremony, where numerous figures from the film industry participate, with many individuals being nominated and awarded', 'The entire video narrates the complete process of the 2020 Oscars ceremony, where numerous figures from the film industry participate, with many individuals being nominated and awarded', 'The entire video narrates the complete process of the 2020 Olympics, where numerous athletes around the world participate, with many individuals win the medels', 'The entire video narrates the complete process of the 2020 Golden Horse Awards, where numerous figures from the film industry participate, with many individuals being nominated and awarded']	The entire video narrates the complete process of the 2020 Oscars ceremony, where numerous figures from the film industry participate, with many individuals being nominated and awarded
-WnyRMZqV1U1753	live_entity recognition	-WnyRMZqV1U.mp4	-WnyRMZqV1U1753	Compared to the character the Best Actor portrayed in the movie, the Best Actor winner is ___ on the stage.	0	['More built', 'Quieter', 'More animated', 'Slimer']	More built
-WnyRMZqV1U1756	live_event understanding	-WnyRMZqV1U.mp4	-WnyRMZqV1U1756	What is the nationality of the producers for the Best Picture award?	2	['Americans', 'Chinese', 'Koreans', 'Japanese']	Koreans
-WnyRMZqV1U1757	live_entity recognition	-WnyRMZqV1U.mp4	-WnyRMZqV1U1757	What does the last present wear?	1	['Headphones', 'Earrings', 'Glasses', 'Hearing aid']	Earrings
-WnyRMZqV1U1758	live_key information retrieval	-WnyRMZqV1U.mp4	-WnyRMZqV1U1758	What frequently appears at the top left corner of the video?	1	['Date', 'QR code', 'Channel name', 'Nothing']	QR code
7HjNIPIgUg41819	live_key information retrieval	7HjNIPIgUg4.mp4	7HjNIPIgUg41819	Where is this event held?	3	['Sao Paulo', 'Manchester', 'Rome', 'Dubai']	Dubai
7HjNIPIgUg41821	live_entity recognition	7HjNIPIgUg4.mp4	7HjNIPIgUg41821	How many microphones does the male host have in his opening speech?	1	['All three are tabletop microphones', 'Three, one headset and two desktop microphones', 'Two, a microphone and a tabletop microphone', 'Three, one headset and two tabletop microphones']	Three, one headset and two desktop microphones
7HjNIPIgUg41822	live_entity recognition	7HjNIPIgUg4.mp4	7HjNIPIgUg41822	What did the hostess do when he invited Ronaldo to the stage for the first time?	1	['He bowed to the audience in thanks', 'He shook hands with everyone on stage', 'He hugged everyone on stage', 'He fist-cumping with the presenter']	He shook hands with everyone on stage
7HjNIPIgUg41823	live_entity recognition	7HjNIPIgUg4.mp4	7HjNIPIgUg41823	What does Ronaldo wear?	3	['He wears a black suit, a white shirt and leather shoes, a watch on his left hand and a stud earring on his right ear', 'He wears a black suit, a white shirt and leather shoes, a watch on his left hand and a stud ear on his left ear', 'He wears a black suit, a white shirt and white sneakers, a watch on his left hand and a stud earring on his left ear', 'He wears a dark blue suit, high neck, white sneakers, watch on left hand and stud earring on left ear']	He wears a dark blue suit, high neck, white sneakers, watch on left hand and stud earring on left ear
7HjNIPIgUg41828	live_event understanding	7HjNIPIgUg4.mp4	7HjNIPIgUg41828	Which of the following awards is actually presented in the video?	1	["Best Men's Football Club", 'Best Middle East Club', "Women's Club of the Year", 'Best Digital Content Club']	Best Middle East Club
7HjNIPIgUg41829	live_event understanding	7HjNIPIgUg4.mp4	7HjNIPIgUg41829	How many winners did not come to the scene to receive their awards?	0	['2', '1', '3', '4']	2
7HjNIPIgUg41830	live_event understanding	7HjNIPIgUg4.mp4	7HjNIPIgUg41830	How many times has Ronaldo been on stage?	2	['5', '3', '4', '2']	4
7HjNIPIgUg41834	live_entity recognition	7HjNIPIgUg4.mp4	7HjNIPIgUg41834	Who applauded for Edson Santana de Moraes when he took the stage to accept the award?	1	['All the guests', 'Male host', 'All of them', 'Hostess']	Male host
7HjNIPIgUg41835	live_event understanding	7HjNIPIgUg4.mp4	7HjNIPIgUg41835	There are ___  awards related to the club.	3	['2', '3', '5', '4']	4
7HjNIPIgUg41838	live_reasoning	7HjNIPIgUg4.mp4	7HjNIPIgUg41838	What is the relationship between Ronaldo and the woman in the white dress sitting next to him?	0	['Husband and wife relationship', 'Friendships', 'It does not matter', 'Sister and brother relationship']	Husband and wife relationship
7HjNIPIgUg41840	live_entity recognition	7HjNIPIgUg4.mp4	7HjNIPIgUg41840	Cristiano Ronaldo took the stage to accept the award for the first time and won ___ trophies.	2	['1', '0', '2', '3']	2
7HjNIPIgUg41841	live_key information retrieval	7HjNIPIgUg4.mp4	7HjNIPIgUg41841	What kind of award was given in the end?	2	['Coaching Career Award', "Best Men's Soccer Player", "Best Men's Player", 'Player Career Award']	Best Men's Player
7HjNIPIgUg41842	live_entity recognition	7HjNIPIgUg4.mp4	7HjNIPIgUg41842	Manchester City FC took home a total of ___ trophies when they received the award	0	['5', '6', '4', '3']	5
7HjNIPIgUg41845	live_event understanding	7HjNIPIgUg4.mp4	7HjNIPIgUg41845	How many awards did Manchester City win in this awards?	0	['6', '5', '7', '4']	6
7HjNIPIgUg41846	live_event understanding	7HjNIPIgUg4.mp4	7HjNIPIgUg41846	What award did Ronaldo win?	0	["Maradona Scorer of the Year, Best Middle Eastern Player and Fans' Favorite Player Award", 'Best Middle Eastern Player and Fan Favorite Player Award', "Best Men's Soccer Player, Best Middle Eastern Player and Fan Favorite Player Award", "Best Men's Soccer Player and Fan Favorite Player Award"]	Maradona Scorer of the Year, Best Middle Eastern Player and Fans' Favorite Player Award
8NHmfpkxTSw1851	live_entity recognition	8NHmfpkxTSw.mp4	8NHmfpkxTSw1851	Who is the green sculpture directly behind the stage?	2	['Friedrich Engels', 'Karl Heinrich Marx', 'Alfred Bernhard Nobel', 'Michelangelo Buonarroti']	Alfred Bernhard Nobel
8NHmfpkxTSw1853	live_entity recognition	8NHmfpkxTSw.mp4	8NHmfpkxTSw1853	What does the microphone use for the presenter?	0	['Two tabletop microphones', 'A headset microphone', 'A floor-standing microphone', 'A handheld microphone']	Two tabletop microphones
8NHmfpkxTSw1855	live_entity recognition	8NHmfpkxTSw.mp4	8NHmfpkxTSw1855	How many tiers of seats are there behind the rostrum?	2	['4', '3', '5', '6']	5
8NHmfpkxTSw1856	live_entity recognition	8NHmfpkxTSw.mp4	8NHmfpkxTSw1856	How many women are there in the first row on the right hand side of the host?	2	['4', '1', '2', '3']	2
8NHmfpkxTSw1858	live_event understanding	8NHmfpkxTSw.mp4	8NHmfpkxTSw1858	What is the format of the Nobel Peace Prize award?	3	['Awards were given via telephone connection', 'Adopted the method of broadcasting and connecting awards', 'Face-to-face awards were adopted', 'The awards were presented via video link']	The awards were presented via video link
8NHmfpkxTSw1859	live_event understanding	8NHmfpkxTSw.mp4	8NHmfpkxTSw1859	What happened after the 2020 and 2021 winners were introduced?	3	['Proceed directly to the award ceremony of the 2022 Nobel laureates', 'The 2020 and 2021 winners exited and began to present awards to the 2022 winners', 'Everyone looked at the paintings created by the Nobil Foundation for the winners', 'Everyone listened to the songs written by the Nobil Foundation for the winners']	Everyone listened to the songs written by the Nobil Foundation for the winners
8NHmfpkxTSw1860	live_entity recognition	8NHmfpkxTSw.mp4	8NHmfpkxTSw1860	What color dress does the lady who sings bel canto wear?	1	['Brown dress skirt', 'Black dress skirt', 'White dress skirt', 'Red dress skirt']	Black dress skirt
8NHmfpkxTSw1861	live_key information retrieval	8NHmfpkxTSw.mp4	8NHmfpkxTSw1861	How many people have won the Nobel Prize in Chemistry?	3	['4', '1', '2', '3']	3
8NHmfpkxTSw1862	live_entity recognition	8NHmfpkxTSw.mp4	8NHmfpkxTSw1862	What is the gender of the Nobel Prize winners in physics?	1	['Nobel Prize in Physics Winners Are Two Men', 'Nobel Prize in Physics Winners Are Three Men', 'The Nobel Prize in Physics has been won by one woman and two men', 'Nobel Prize in Physics winners are three women']	Nobel Prize in Physics Winners Are Three Men
8NHmfpkxTSw1863	live_entity recognition	8NHmfpkxTSw.mp4	8NHmfpkxTSw1863	Where does the orchestra conductor stand?	3	['On the left side of the second floor, from the perspective of the camera view', 'On the right side of the second floor, from the perspective of the camera view', 'There was no command', 'Right in the middle of the second floor']	Right in the middle of the second floor
8NHmfpkxTSw1865	live_reasoning	8NHmfpkxTSw.mp4	8NHmfpkxTSw1865	What was the mood of the people at the scene most of the time?	0	['Heavy, silent', 'Bored, not interested', 'Excited, happy', 'Reckless, aggressive']	Heavy, silent
YlQugR7KSKg1878	live_entity recognition	YlQugR7KSKg.mp4	YlQugR7KSKg1878	Which side of the stage was empty at the opening?	0	['Both first rows of left and right', 'First row on the left', 'Second row on the left', 'There was no one']	Both first rows of left and right
YlQugR7KSKg1885	live_event understanding	YlQugR7KSKg.mp4	YlQugR7KSKg1885	Where is the podium located?	0	['Left side of the stage, from the perspective of people on the stage', 'On the right side of the stage, from the perspective of people on the stage', 'In the middle of the stage', 'There is no rostrum']	Left side of the stage, from the perspective of people on the stage
YlQugR7KSKg1886	live_entity recognition	YlQugR7KSKg.mp4	YlQugR7KSKg1886	What is the main color of the decoration design of the whole stage?	2	['Yellow and red', 'Blue and red', 'Yellow and blue', 'Green and red']	Yellow and blue
YlQugR7KSKg1890	live_temporal grounding	YlQugR7KSKg.mp4	YlQugR7KSKg1890	From 24:30-24:33, what did Gérard Albert Mourou do?	3	['Get up from your chair', 'He is receiving the award', 'He fell to the ground', 'He put the book on the chair']	He put the book on the chair
YlQugR7KSKg1896	live_entity recognition	YlQugR7KSKg.mp4	YlQugR7KSKg1896	Who appears on the screen at 38:13?	1	['Three Nobel Laureates in Physics', 'Three Nobel Laureates in Chemistry', 'Three Nobel laureates in economics', 'Three Nobel Prize winners in literature']	Three Nobel Laureates in Chemistry
YlQugR7KSKg1897	live_event understanding	YlQugR7KSKg.mp4	YlQugR7KSKg1897	How many Nobel Prizes in physiology or medicine have been awarded?	2	['1', '3', '2', '4']	2
YlQugR7KSKg1898	live_entity recognition	YlQugR7KSKg.mp4	YlQugR7KSKg1898	What color is the wall light around the stage?	3	['Red', 'Blue', 'Green', 'Yellow']	Yellow
YlQugR7KSKg1899	live_reasoning	YlQugR7KSKg.mp4	YlQugR7KSKg1899	Do Nobel laureates in physiology or medicine wear suits?	1	['No, two wear kimonos', 'No, one wears a suit, one wears a kimono', 'Yes, two wear suits', 'No, one wears a suit, one wears a dress']	No, one wears a suit, one wears a kimono
YlQugR7KSKg1900	live_entity recognition	YlQugR7KSKg.mp4	YlQugR7KSKg1900	How many women are there on the right side of the stage, from the perspective of the camera view?	3	['5', '4', '6', '7']	7
YlQugR7KSKg1903	live_entity recognition	YlQugR7KSKg.mp4	YlQugR7KSKg1903	Who leaves the venue first after the awards?	2	['Winners', 'Compere', 'Royalty', 'Audience']	Royalty
YlQugR7KSKg1904	live_entity recognition	YlQugR7KSKg.mp4	YlQugR7KSKg1904	What clothes does the person who presides over the Nobel Prize in Chemistry wear?	2	['Black suit', 'Red suit', 'Long red dress', 'Long black dress']	Long red dress
YlQugR7KSKg1907	live_entity recognition	YlQugR7KSKg.mp4	YlQugR7KSKg1907	How many hosts have changed?	1	['7', '5', '6', '4']	5
lDlA7cfNk8A1909	live_entity recognition	lDlA7cfNk8A.mp4	lDlA7cfNk8A1909	The stool on which the winner sits is ___.	3	['Black', 'Yellow', 'Green', 'Red']	Red
lDlA7cfNk8A1913	live_entity recognition	lDlA7cfNk8A.mp4	lDlA7cfNk8A1913	What color is the decoration on the edge of the stage?	3	['Blue', 'Red', 'Black', 'Yellow']	Yellow
lDlA7cfNk8A1915	live_entity recognition	lDlA7cfNk8A.mp4	lDlA7cfNk8A1915	What color stool does the royal family sit on?	0	['Blue and gold', 'Red and gold', 'Yellow and gold', 'Green and gold']	Blue and gold
lDlA7cfNk8A1917	live_entity recognition	lDlA7cfNk8A.mp4	lDlA7cfNk8A1917	How many hostesses are there?	2	['5', '1', '3', '2']	3
lDlA7cfNk8A1921	live_event understanding	lDlA7cfNk8A.mp4	lDlA7cfNk8A1921	How many winners are there this year?	3	['13', '12', '14', '11']	11
lDlA7cfNk8A1922	live_event understanding	lDlA7cfNk8A.mp4	lDlA7cfNk8A1922	What is the Nobel Prize in Physics awarded after?	0	['Nobel Prize in Chemistry', 'Nobel Peace Prize', 'Nobel Prize in Economics', 'Nobel Prize in Physiology or Medicine']	Nobel Prize in Chemistry
lDlA7cfNk8A1923	live_event understanding	lDlA7cfNk8A.mp4	lDlA7cfNk8A1923	How many categories of awards are awarded by three winners?	3	['3', '4', '1', '2']	2
lDlA7cfNk8A1926	live_key information retrieval	lDlA7cfNk8A.mp4	lDlA7cfNk8A1926	Which of the winners has a different color than the others?	3	['Katalin Karikó', 'Алексей Екимов', 'Ferenc Krausz', "Anne L'Huillier"]	Anne L'Huillier
lDlA7cfNk8A1928	live_entity recognition	lDlA7cfNk8A.mp4	lDlA7cfNk8A1928	Who sits in front of the cellist?	1	['Accordionist', 'Violinist', 'Conductor', 'Saxophonist']	Violinist
lDlA7cfNk8A1929	live_key information retrieval	lDlA7cfNk8A.mp4	lDlA7cfNk8A1929	What is the logo of the stage floor?	3	['Love and peace are written on the ground', 'An "N" placed in a circle', 'Nobel is written on the ground', 'The nobel prize']	The nobel prize
lDlA7cfNk8A1932	live_entity recognition	lDlA7cfNk8A.mp4	lDlA7cfNk8A1932	What color is the bow tie of the Nobel Prize winner in literature?	1	['Red', 'White', 'Black', 'Blue']	White
lDlA7cfNk8A1934	live_entity recognition	lDlA7cfNk8A.mp4	lDlA7cfNk8A1934	How many microphones are there on the podium?	2	['1', '4', '2', '3']	2
lDlA7cfNk8A1937	live_entity recognition	lDlA7cfNk8A.mp4	lDlA7cfNk8A1937	Where is the podium located, respective to the people on the stage?	1	['In the middle of the stage', 'Left side of the stage', 'On the right side of the stage', 'There is no rostrum']	Left side of the stage
f8DKD78BrQA2064	live_event understanding	f8DKD78BrQA.mp4	f8DKD78BrQA2064	What type of video is this	0	['Speech video', 'Documentary', 'Concert', 'News report']	Speech video
