index	task_name	video_name	question_id	question	answer_number	candidates	answer
452-2	VideoMME	Xim8-lUZnsA.mp4	452-2	If you want to confuse your opponent to get rid of him, which move should you use?	1	['A. No.2 skill.', 'B. No.6 skill.', 'C. No.8 skill.', 'D. No.15 skill.']	B
452-3	VideoMME	Xim8-lUZnsA.mp4	452-3	In which skill are there only three people on the field?	3	['A. No.10 skill.', 'B. No.7 skill.', 'C. No.13 skill.', 'D. No.3 skill.']	D
453-1	VideoMME	PYOyMK2Jw7g.mp4	453-1	Which competition is being referred to in this video?	0	['A. Emirates FA Cup.', 'B. Copa del Rey.', 'C. Copa Italia.', 'D. Carabao Cup.']	A
453-2	VideoMME	PYOyMK2Jw7g.mp4	453-2	Who scored the third goal in the video?	1	['A. The number 9 in the white jersey.', 'B. The number 10 in the white jersey.', 'C. The number 10 in the red jersey.', 'D. The number 25 in the white jersey.']	B
453-3	VideoMME	PYOyMK2Jw7g.mp4	453-3	What is the result according to this video?	0	['A. Red team United won 4-3 after extra time.', 'B. Red team United won 3-2 in regular time.', 'C. White team won 4-3 after extra time.', 'D. White team won 3-2 after extra time.']	A
454-1	VideoMME	_8lBR0E_Tx8.mp4	454-1	What is the theme of the video?	0	["A. Best goals of the 2023 FIFA Women's World Cup.", "B. Best goals of the 2023 FIFA Men's World Cup.", "C. Men's football team in-play tactical drills and scrimmages.", "D. Women's international friendly and training matches."]	A
454-2	VideoMME	_8lBR0E_Tx8.mp4	454-2	Which player scored the 7th goal?	2	['A. Vietnam player number 7.', 'B. Netherlands player number 1.', 'C. Netherlands player number 22.', 'D. Vietnam player number 3.']	C
454-3	VideoMME	_8lBR0E_Tx8.mp4	454-3	How does Brazil score their 5th goal?	3	['A. Number 5 heads the ball into the net from a cross.', 'B. Number 10 dribbles past the goalkeeper for a solo goal.', 'C. Number 9 scores directly from a corner kick.', 'D. Number 17 passes the ball back to number 16 for the goal.']	D
455-1	VideoMME	KlbDo9o5SC8.mp4	455-1	What are the players doing before the match formally begins, according to the video?	3	['A. Exchanging team flags.', 'B. Participating in the coin toss.', 'C. Warming up on the field.', 'D. Singing their national anthems.']	D
455-2	VideoMME	KlbDo9o5SC8.mp4	455-2	In the match, which player commits the first foul?	0	['A. Thailand player number 21.', 'B. Thailand player number 20.', 'C. USA player number 5.', 'D. USA player number 11.']	A
455-3	VideoMME	KlbDo9o5SC8.mp4	455-3	What do the match statistics in the bottom left corner of the video indicate at the match time 89:17?	3	['A. The game was postponed due to inclement weather, resulting in skewed statistics.', 'B. The game was evenly matched in terms of possession and shots taken.', 'C. Thailand was leading the USA with a higher number of passes and possession.', 'D. The USA dominated the match with a significant lead in goals, possession, passes, and shots.']	D
456-1	VideoMME	2Gg4OQo7-zA.mp4	456-1	What is the video showcasing?	1	['A. Highlights of a single World Cup final match.', 'B. Highlights of all World Cup finals since 1998.', 'C. A documentary on the history of football.', 'D. The best goals in World Cup history.']	B
456-2	VideoMME	2Gg4OQo7-zA.mp4	456-2	In Germany vs Argentina, Which player scores the first goal?	0	["A. Germany's player number 19.", "B. Germany's player number 9.", "C. Argentina's player number 10.", "D. Argentina's player number 19."]	A
456-3	VideoMME	2Gg4OQo7-zA.mp4	456-3	What was the final score set at in the first game?	3	['A. 3-0.', 'B. 2-1.', 'C. 1-2.', 'D. 0-3.']	D
457-1	VideoMME	hwloS0JY6Ms.mp4	457-1	What is the name of the coach of Manchester City described in the video?	1	['A. Mark Warburton.', 'B. Josep Guardiola.', 'C. Roberto Mancini.', 'D. Manuel Pellegrini.']	B
457-2	VideoMME	hwloS0JY6Ms.mp4	457-2	How many goals do the player Number 7 of Tottenham Hotspur score?	2	['A. 3.', 'B. 1.', 'C. 2.', 'D. 4.']	C
457-3	VideoMME	hwloS0JY6Ms.mp4	457-3	Which player is replaced in the middle of the game?	0	['A. Fernando Llorente.', 'B. Moussa Sissoko.', 'C. Fernando Sissoko.', 'D. Moussa Llorente.']	A
458-1	VideoMME	6ksaVHtfBG8.mp4	458-1	Which competition is the video related to?	0	['A. The AFC Asian Cup 2023.', 'B. The FIFA World Cup 2022.', 'C. The UEFA European Championship 2024.', 'D. The CONCACAF Gold Cup 2023.']	A
458-2	VideoMME	6ksaVHtfBG8.mp4	458-2	Which player is injured in the middle of the game?	2	["A. Korea's player number 12.", "B. Malaysia's player number 10.", "C. Malaysia's player number 12.", "D. Korea's player number 9."]	C
458-3	VideoMME	6ksaVHtfBG8.mp4	458-3	What is the result of the match?	1	['A. Korea Republic won 3-0.', 'B. The match ended in a 3-3 draw.', 'C. The match ended in a 2-2 draw.', 'D. Malaysia won 3-3 with a victory in extra time.']	B
459-1	VideoMME	bOUSkh5PInA.mp4	459-1	When was the first goal scored in the game?	1	['A. About 42:00 in the game.', 'B. About 68:00 in the game.', 'C. About 57:00 in the game.', 'D. About 32:00 in the game.']	B
459-2	VideoMME	bOUSkh5PInA.mp4	459-2	Why were the first two goals in this video invalid?	2	['A. Because the ball went out of play before the goal was scored.', 'B. Because there was a foul committed by the scoring team.', 'C. Because the player who scored was offside.', 'D. Because the goal was scored with the use of a handball.']	C
459-3	VideoMME	bOUSkh5PInA.mp4	459-3	What is the result of the match?	2	['A. Al Ahli vs Al Nassr 2-1.', 'B. Al Ahli vs Al Nassr 1-1.', 'C. Al Ahli vs Al Nassr 0-1.', 'D. Al Ahli vs Al Nassr 1-0.']	C
460-1	VideoMME	rL9JCz7S8Jg.mp4	460-1	When is the second goal scored in the game?	0	['A. At 79 minutes into the match.', 'B. In the first half of the match.', 'C. Right after halftime.', 'D. In the closing minutes of the match.']	A
460-2	VideoMME	rL9JCz7S8Jg.mp4	460-2	What is the result of the match?	1	['A. Brazil won 3-0 against Germany.', 'B. Brazil won 2-0 against Germany.', 'C. Germany won 2-0 against Brazil.', 'D. Germany won 2-1 against Brazil.']	B
460-3	VideoMME	rL9JCz7S8Jg.mp4	460-3	What is the performance of Brazil's player number 9 in the match?	3	["A. He saved a penalty as the team's goalkeeper.", 'B. He provided an assist for the winning goal.', 'C. He received a red card and was sent off.', 'D. He scored two goals and led the team to victory.']	D
461-1	VideoMME	UmIYanq5gH8.mp4	461-1	In which lane are the Australian athletes competing in the race in the video?	0	['A. Lane 6.', 'B. Lane 4.', 'C. Lane 5.', 'D. Lane 1.']	A
461-2	VideoMME	UmIYanq5gH8.mp4	461-2	What swimming stroke was used for the second leg of the relay race in the video?	3	['A. Freestyle.', 'B. Butterfly stroke.', 'C. Backstroke.', 'D. Breaststroke.']	D
461-3	VideoMME	UmIYanq5gH8.mp4	461-3	What was the order of countries that finished first for each leg of the relay race in the video?	1	['A. United States, United Kingdom, United Kingdom, United States.', 'B. United States, United Kingdom, United States, United States.', 'C. United Kingdom, United States, United States, United States.', 'D. United States, United Kingdom, United Kingdom, United Kingdom.']	B
462-1	VideoMME	SBssmtYTJpM.mp4	462-1	What is the first diving event shown in the video?	2	["A. Men's 3m springboard.", "B. Women's 10m platform.", "C. Men's 10m platform.", "D. Women's 3m springboard."]	C
462-2	VideoMME	SBssmtYTJpM.mp4	462-2	Where and when was the diving scene in the video taken?	0	['A. Tokyo 2020.', 'B. Rio 2016.', 'C. Beijing 2008.', 'D. Lodon 2012.']	A
462-3	VideoMME	SBssmtYTJpM.mp4	462-3	What is the last set of diving moves shown by the two female athletes in the video?	3	['A. Diving backwards facing the pool.', 'B. Diving backwards facing the board (table).', 'C. Diving forward facing the pool.', 'D. Diving inward facing the board (table).']	D
463-1	VideoMME	u_f0697yLBI.mp4	463-1	What was the winning time of the men's 100-meter race that was shown first in the video?	1	['A. 9.58s.', 'B. 9.80s.', 'C. 9.63s.', 'D. 10.75s.']	B
463-2	VideoMME	u_f0697yLBI.mp4	463-2	In what order do the 2012 London men's 100m final, the 2018 Beijing men's 100m final, and the 2012 London women's 100m final appear in the video?	2	["A. The 2008 men's 100m final in Beijing appeared first, then the 2012 London women's 100m final, and the 2012 London men's 100m final appeared last in the video.", "B. The 2012 London men's 100m final appears first, then the 2012 London women's 100m final, and the 2008 Beijing men's 100m final appears last in the video.", "C. The 2012 London women's 100m final appears first, then the 2012 London men's 100m final, and the 2008 Beijing men's 100m final appears last in the video.", 'D. Neither.']	C
463-3	VideoMME	u_f0697yLBI.mp4	463-3	In the 100m final shown at the end of the video, which country's athletes reached the finish line first?	0	['A. Jamaica.', 'B. USA.', 'C. Kenya.', 'D. Ethiopia.']	A
464-1	VideoMME	ZQIZx5Oqw88.mp4	464-1	In the introductions of the athletes at the beginning of the video, what is the sequence of the French athlete, the American athlete, and the South African athlete?	3	['A. The American athlete, the South African athlete, the French athlete.', 'B. The French athlete, the American athlete, the South African athlete.', 'C. The American athlete, the French athlete, the South African athlete.', 'D. The South African athlete, the French athlete, the American athlete.']	D
464-2	VideoMME	ZQIZx5Oqw88.mp4	464-2	Which team in the video reached the finish line first?	1	['A. USA team.', 'B. Canadian team.', 'C. Ghana team.', 'D. South Africa team.']	B
464-3	VideoMME	ZQIZx5Oqw88.mp4	464-3	In which baton handover process in the video did a player fall?	2	['A. The handover process between the second and third rods.', 'B. The handover process between the first and second rods.', 'C. The handover process between the third and fourth sticks.', 'D. Not mentioned in the video.']	C
465-1	VideoMME	zW87tVnDKIU.mp4	465-1	What is the name of the second athlete performing the high jump at the beginning of the video?	0	['A. MUTAZ ESSA BARSHIM.', 'B. DEREK DROUIN.', 'C. BOHDAN BONDARENKO.', 'D. ERIK KYNARD.']	A
465-2	VideoMME	zW87tVnDKIU.mp4	465-2	Which athlete in the video was the first to touch off the crossbar?	3	['A. Athlete from Russia.', 'B. Athlete from Qatar.', 'C. Athlete from Canada.', 'D. Athlete from Ukraine.']	D
465-3	VideoMME	zW87tVnDKIU.mp4	465-3	What were the final placings of the three high jumpers recorded in the video?	1	['A. Qatari athlete first, Canadian athlete second, Ukrainian athlete third.', 'B. Canadian athlete first, Qatari athlete second, Ukrainian athlete third.', 'C. Ukrainian athletes first, Canadian athletes second, Qatari athletes third.', 'D. Ukrainian athletes first, Qatari athletes second, Canadian athletes third.']	B
466-1	VideoMME	UIX6f0xMQ2U.mp4	466-1	How many times does the video show a long jump with a distance of 8 metres 53?	2	['A. 2.', 'B. 4.', 'C. 3.', 'D. 6.']	C
466-2	VideoMME	UIX6f0xMQ2U.mp4	466-2	What is the order in which the following long jump processes appear in the video? ① 8.53m Rome 2018 ② 8.53m London 2018 ③ 8.56m Shanghai 2018 ④ 8.53m Birmingham 2018	0	['A. ②①④③.', 'B. ④①②③.', 'C. ②③①④.', 'D. ①②③④.']	A
466-3	VideoMME	UIX6f0xMQ2U.mp4	466-3	Where and when was the longest jump in the video set?	3	['A. Rome 2018.', 'B. Shanghai 2018.', 'C. Lodon 2017.', 'D. Shanghai 2017.']	D
467-1	VideoMME	vf3sPa2W0sA.mp4	467-1	What are the medals won by the athletes recorded in the video?	1	['A. Four gold medals and one silver medals.', 'B. Three gold medals. and two silver medals.', 'C. Five gold medals.', 'D. Two gold medals and three silver medals.']	B
467-2	VideoMME	vf3sPa2W0sA.mp4	467-2	Which of the following times and places does not appear in the video?	2	['A. 2016 Rio.', 'B. 1992 Barcelona.', 'C. 1998 Soeul.', 'D. 1988 Soeul.']	C
467-3	VideoMME	vf3sPa2W0sA.mp4	467-3	What was the score of the silver medalist in the last match shown in the video?	0	['A. 7.22m.', 'B. 7.14m.', 'C. 7.17m.', 'D. 7.15m.']	A
468-1	VideoMME	e-XGSYnhUjg.mp4	468-1	How many strokes did the athlete in the video use during the race?	3	['A. 5.', 'B. 3.', 'C. 2.', 'D. 4.']	D
468-2	VideoMME	e-XGSYnhUjg.mp4	468-2	Which country does the athlete, who was in first place after touching the wall for the third time in the video, represent?	1	['A. Brazil.', 'B. USA.', 'C. Japan.', 'D. China.']	B
468-3	VideoMME	e-XGSYnhUjg.mp4	468-3	What is the order of the swimming strokes used by the athletes in the video?	2	['A. Backstroke, Breaststroke, Butterfly, Freestyle.', 'B. Breaststroke, Butterfly, Backstroke, Freestyle.', 'C. Butterfly, Backstroke, Breaststroke, Freestyle.', 'D. Butterfly, freestyle, backstroke, breaststroke.']	C
469-1	VideoMME	IQcTd4xZ44o.mp4	469-1	In what direction does the camera move during the introduction of the athletes at the beginning of the video?	0	['A. Move from the inside to the outside of the runway.', 'B. Move from the outside to the inside of the runway.', 'C. Move from front to back along the runway.', 'D. Move from back to front along the runway.']	A
469-2	VideoMME	IQcTd4xZ44o.mp4	469-2	What is the time of the third athlete to reach the finish line in the video?	3	['A. 3:29.26.', 'B. 3:31.38.', 'C. 3:31.70.', 'D. 3:31.46.']	D
469-3	VideoMME	IQcTd4xZ44o.mp4	469-3	In the video, some athletes celebrated by waving their national flags. Which country does the second athlete in the video, who takes out the national flag to celebrate, represent?	1	['A. Poland.', 'B. Kenya.', 'C. Algeria.', 'D. Norway.']	B
470-1	VideoMME	ZFtxvf72NxA.mp4	470-1	In the video, which country does the athlete positioned on the innermost track represent?	2	['A. Nigeria.', 'B. Canada.', 'C. United States.', 'D. United Kindom.']	C
470-2	VideoMME	ZFtxvf72NxA.mp4	470-2	Which athlete is the second to reach the finish line in the video?	0	['A. The athlete wearing a yellow top and yellow shorts.', 'B. The athlete wearing a white top and yellow shorts.', 'C. The athlete wearing a blue top and blue shorts.', 'D. The athlete wearing a white top and blue shorts.']	A
470-3	VideoMME	ZFtxvf72NxA.mp4	470-3	In the video, what did the staff wearing red hats and red shirts prompt the four American athletes to do?	3	['A. Neither.', 'B. Prompting four athletes to hold each other up.', 'C. Prompting four athletes to come off the field for a break.', 'D. Prompting the four athletes to take a photo with the screen that recorded their results.']	D
471-1	VideoMME	vgWlRdNOGx4.mp4	471-1	How many points does Ma Long win on serve in Game 1?	1	['A. 12.', 'B. 4.', 'C. 14.', 'D. 9.']	B
471-2	VideoMME	vgWlRdNOGx4.mp4	471-2	Among the four matches, in which order do the two athletes consecutively appear back to the Rio2016 board?	2	['A. Zhang-Ma-Zhang-Ma.', 'B. Ma-Ma-Zhang-Zhang.', 'C. Ma-Zhang-Ma-Zhang.', 'D. Zhang-Zhang-Ma-Ma.']	C
471-3	VideoMME	vgWlRdNOGx4.mp4	471-3	Who is the silver medalist?	0	['A. Zhang Jike.', 'B. Ma Long.', 'C. Jun Mizutani.', 'D. None of the above.']	A
472-1	VideoMME	qkRUcYHJ1JI.mp4	472-1	What sport are the two athletes playing?	0	['A. Baseball.', 'B. Tennis.', 'C. Soccer.', 'D. Basketball.']	A
472-2	VideoMME	qkRUcYHJ1JI.mp4	472-2	How does Japan gets the decisive score to win the championship?	3	['A. Home run.', 'B. Foul ball.', 'C. Wild pitches.', 'D. Strikes out swinging.']	D
472-3	VideoMME	qkRUcYHJ1JI.mp4	472-3	What is the sequence of appearance for the following throwers on the court? (a) Dark blue 21. (b) White 21. (c) Dark blue 29. (d) Dark blue 26.	1	['A. (b)(d)(a)(c).', 'B. (b)(c)(d)(a).', 'C. (a)(b)(c)(d).', 'D. (a)(c)(d)(b).']	B
473-1	VideoMME	G-mmtUxSt5k.mp4	473-1	How many men's single matches are included in this video?	3	['A. 10.', 'B. 9.', 'C. 8.', 'D. 7.']	D
473-2	VideoMME	G-mmtUxSt5k.mp4	473-2	Where is the first match held?	1	['A. SINGAPORE.', 'B. SUZHOU.', 'C. Sudirman.', 'D. HANGZHOU.']	B
473-3	VideoMME	G-mmtUxSt5k.mp4	473-3	Which team won the first men's doubles?	2	['A. The red team.', 'B. The orange team.', 'C. The blue team.', 'D. None of the above.']	C
474-1	VideoMME	FYqSATdr62Q.mp4	474-1	What is the final score of the player DING?	2	['A. 129.', 'B. 147.', 'C. 0.', 'D. 112.']	C
474-2	VideoMME	FYqSATdr62Q.mp4	474-2	What action does the judge take when the player pockets the black ball while other balls are still on the table?	0	['A. He re-racks the black ball.', 'B. He removes the black ball.', 'C. He adds an extra black ball.', 'D. He replaces the black ball with a red one.']	A
474-3	VideoMME	FYqSATdr62Q.mp4	474-3	How does the player pocket the green ball?	1	['A. He throws the cue stick at the ball, making it spin and fall into the pocket.', 'B. He uses the rest and takes a shot.', 'C. He lies down on the table and blows on the ball.', 'D. He uses a slingshot to launch the ball into the pocket.']	B
475-1	VideoMME	Hw5qjcnhrW4.mp4	475-1	What sport are the two athletes playing?	1	['A. Baseball.', 'B. Tennis.', 'C. Soccer.', 'D. Basketball.']	B
475-2	VideoMME	Hw5qjcnhrW4.mp4	475-2	How many points does the winner get enough to win the match?	2	['A. 5.', 'B. 7.', 'C. 6.', 'D. 11.']	C
475-3	VideoMME	Hw5qjcnhrW4.mp4	475-3	What do the two players have in common?	0	['A. Both of them are wearing hats with a tick logo.', 'B. Both of them are wearing black shorts.', 'C. Both of them are from Spain.', 'D. They have the same height.']	A
476-1	VideoMME	DfZIv2FKWj4.mp4	476-1	What is the score at the half time?	3	['A. England 3 v.s. Samoa 43.', 'B. England 34 v.s. Samoa 3.', 'C. England 3 v.s. Samoa 34.', 'D. England 43 v.s. Samoa 3.']	D
476-2	VideoMME	DfZIv2FKWj4.mp4	476-2	Which team gets more scores at the second half time?	1	['A. Samoa.', 'B. England.', 'C. The two teams get the same scores.', 'D. It cannot be inferred based on this video.']	B
476-3	VideoMME	DfZIv2FKWj4.mp4	476-3	What sport are the two teams of athletes playing?	2	['A. Ice hockey.', 'B. Soccer.', 'C. Rugby.', 'D. Basketball.']	C
477-1	VideoMME	c66RN87YjNE.mp4	477-1	Which team participates in the first five matches in this video?	0	['A. JPN.', 'B. GER.', 'C. CAN.', 'D. IRI.']	A
477-2	VideoMME	c66RN87YjNE.mp4	477-2	What is the number written on the back of Nishida?	3	['A. 13.', 'B. 22.', 'C. 20.', 'D. 11.']	D
477-3	VideoMME	c66RN87YjNE.mp4	477-3	How does JPN team usually win a point in this video?	1	['A. By drive serve.', 'B. By quick smash.', 'C. By dink spike.', 'D. By switch attack.']	B
478-1	VideoMME	PAI-gQ19pbs.mp4	478-1	What sport are the two teams playing?	2	['A. Baseball.', 'B. Soccer.', 'C. Ice hockey.', 'D. Basketball.']	C
478-2	VideoMME	PAI-gQ19pbs.mp4	478-2	Which period is the most time-consuming in this video?	0	['A. The second.', 'B. The first.', 'C. The third.', 'D. Three periods take the same time.']	A
478-3	VideoMME	PAI-gQ19pbs.mp4	478-3	As depicted in this video, what happened to the last shot in this baseball game?	3	['A. It hits the goalpost and ricochets back onto the field.', 'B. It is blocked by the goalkeeper.', "C. It bounces off the referee's head and goes out of bounds.", "D. It goes past the goalkeeper's shoulder and into the net."]	D
479-1	VideoMME	hQYRDNl-lGI.mp4	479-1	In which order are the first four cars driven out of the garage in this video? (a) The yellow car. (b) The black car. (c) The silver car. (d) The white car.	1	['A. (a)(b)(c)(d).', 'B. (a)(c)(b)(d).', 'C. (b)(c)(d)(a).', 'D. (b)(d)(a)(c).']	B
479-2	VideoMME	hQYRDNl-lGI.mp4	479-2	What is the color of the car that is first to start in the race?	2	['A. Red.', 'B. Black.', 'C. Yellow.', 'D. White.']	C
479-3	VideoMME	hQYRDNl-lGI.mp4	479-3	According to this video, who is the winner of the race?	0	['A. Based on this video, we cannot get to know the winner.', 'B. The yellow car.', 'C. The black car.', 'D. The red car.']	A
480-1	VideoMME	awHc8IySU-I.mp4	480-1	Among the games, which winner has the quickest finishing time?	3	['A. The first one.', 'B. The second one.', 'C. The third one.', 'D. The last one.']	D
480-2	VideoMME	awHc8IySU-I.mp4	480-2	How many athletes successfully finished the game in 2010?	1	['A. 1.', 'B. 2.', 'C. 3.', 'D. 4.']	B
480-3	VideoMME	awHc8IySU-I.mp4	480-3	How are the five moments of champion organized in this video?	2	['A. Randomly shuffled throughout the video.', 'B. In reverse chronological order.', 'C. In chronological order.', "D. Based on the players' jersey numbers."]	C
481-1	VideoMME	CwzjlmBLfrQ.mp4	481-1	Why does the man playing the keyboard leave his seat during the performance?	0	['A. Because he sneezes and tries to get a tissue to wipe his nose.', 'B. To adjust the sound settings on his instrument.', 'C. Because he forgets to play his part in the music.', 'D. To take a brief intermission break from the performance.']	A
481-2	VideoMME	CwzjlmBLfrQ.mp4	481-2	In the middle of the video, why are there scenes of men running by the sea?	1	['A. The men are participating in a seaside marathon event.', 'B. The man playing the electronic keyboard is dreaming in his head.', 'C. The scenes are part of a documentary about coastal life.', "D. It's a commercial for a new fitness program."]	B
481-3	VideoMME	CwzjlmBLfrQ.mp4	481-3	What is the nationality of the man playing the electronic keyboard?	2	['A. France.', 'B. USA.', 'C. UK.', 'D. Germany.']	C
482-1	VideoMME	-3t1rj8g6yg.mp4	482-1	What does this video document?	1	["A. What technology has been adopted for the National Theatre's live broadcast.", 'B. Behind the scenes at the National Theatre.', 'C. The popularity of the art of opera today.', "D. Can't extrapolate from the video."]	B
482-2	VideoMME	-3t1rj8g6yg.mp4	482-2	Which play is featured at the end of the video?	2	['A. Macbeth.', 'B. Hamlet.', 'C. The Lehman Trilogy.', 'D. War Horse.']	C
482-3	VideoMME	-3t1rj8g6yg.mp4	482-3	What can be inferred about broadcast quality from the video description?	0	['A. It utilizes state-of-the-art filming tailored to each play.', 'B. It is broadcast in standard definition.', 'C. The filming techniques are outdated.', 'D. The plays are edited before being broadcast.']	A
483-1	VideoMME	323v_FtWqvo.mp4	483-1	What is the primary theme of the high school theatre show featured in the video?	0	['A. Social justice issues.', 'B. Classic literature adaptations.', 'C. The celebration of school spirit.', 'D. The exploration of modern art.']	A
483-2	VideoMME	323v_FtWqvo.mp4	483-2	How are the students dressed in the video?	3	['A. In period costumes.', 'B. In formal attire.', 'C. In casual streetwear.', 'D. In matching thematic outfits.']	D
483-3	VideoMME	323v_FtWqvo.mp4	483-3	Based on the video, what setting is the high school theatre show trying to replicate?	1	['A. A professional Broadway stage.', 'B. An experimental black box theatre.', 'C. A historical setting.', 'D. A classic Shakespearean stage.']	B
484-1	VideoMME	PSyedQl9IiQ.mp4	484-1	What is the theme of the performance in the video?	2	['A. The joys of childhood.', 'B. The importance of education.', 'C. Rebellion against authority.', 'D. The history of literature.']	C
484-2	VideoMME	PSyedQl9IiQ.mp4	484-2	How many seats are on stage in the video?	0	['A. Nine.', 'B. Three.', 'C. Six.', 'D. Five.']	A
484-3	VideoMME	PSyedQl9IiQ.mp4	484-3	What can be inferred about the story at the beginning of the video?	3	['A. Students are engaged in a group reading session.', 'B. Students are preparing for an exam.', 'C. Students are in the midst of a classroom lesson.', 'D. Students are facing off against a figure of authority.']	D
485-1	VideoMME	BEIVOKz4zXw.mp4	485-1	What is the setting for "Grease The Musical" as mentioned in the video?	2	['A. Sydney Opera House.', 'B. Broadway.', 'C. West End.', 'D. Rydell High.']	C
485-2	VideoMME	BEIVOKz4zXw.mp4	485-2	How many buckets are on the stage?	0	['A. 3.', 'B. 2.', 'C. 4.', 'D. 5.']	A
485-3	VideoMME	BEIVOKz4zXw.mp4	485-3	When do the performers begin a dance routine without microphones?	3	['A. Right before the final act of the show.', 'B. Immediately as the show opens.', "C. During the male lead's solo performance.", 'D. After the female singer finished her solo performance.']	D
486-1	VideoMME	WO86oRJt8lM.mp4	486-1	Which animals appear in the performance from the video?	0	['A. Zebra, Monkey, Tiger.', 'B. Elephant, Giraffe, Lion.', 'C. Bear, Rabbit, Eagle.', 'D. Shark, Dolphin, Whale.']	A
486-2	VideoMME	WO86oRJt8lM.mp4	486-2	What can be inferred about the setting from the lighting and background?	2	['A. The scene depicts a nighttime setting.', 'B. It is set in a bright outdoor environment.', "C. It's set indoors with stage lighting to simulate a natural environment.", 'D. It is taking place in an urban cityscape.']	C
486-3	VideoMME	WO86oRJt8lM.mp4	486-3	What is the likely purpose of the scene being performed?	1	['A. Provide comedic entertainment for the after-dinner amusement of the audience.', 'B. Demonstrate the storytelling and creative elements of theatre.', 'C. Recreates historical scenes and remembers history with the audience.', 'D. Cannot be inferred from the video.']	B
487-1	VideoMME	UeOy1WKeTRY.mp4	487-1	What is the setting of the video?	1	['A. A movie premiere.', 'B. The Tony Awards.', 'C. A television talk show.', 'D. A music video shoot.']	B
487-2	VideoMME	UeOy1WKeTRY.mp4	487-2	What aspect of Broadway is being saluted by the man's opening number at the activity?	1	['A. The choreography of Broadway musicals.', 'B. The magic of live performances.', 'C. Famous Broadway actors and their classic scenes.', "D. Can't be deduced from the video."]	B
487-3	VideoMME	UeOy1WKeTRY.mp4	487-3	From the staging and setting in the video, what type of ambiance is suggested for the activity?	0	['A. Grandiose and theatrical.', 'B. Intimate and minimalist.', 'C. Casual and impromptu.', 'D. Modern and high-tech.']	A
488-1	VideoMME	PB06auioy0Y.mp4	488-1	What type of event is being depicted in the video?	3	['A. A theater play.', 'B. A classical opera performance.', 'C. A movie premiere.', 'D. A rock concert.']	D
488-2	VideoMME	PB06auioy0Y.mp4	488-2	What does the band do at the end of this song?	1	['A. They make a quick exit so as to naturally segue into the next performance.', 'B. They make a bowed.', 'C. They exchange instruments and perform a new act.', 'D. They begin the meet-and-greet and meet the audience face-to-face.']	B
488-3	VideoMME	PB06auioy0Y.mp4	488-3	What is likely the emotional tone of the song being performed?	3	['A. Mysterious and intriguing.', 'B. Joyful and uplifting.', 'C. Calm and relaxing.', 'D. Somber and reflective.']	D
489-1	VideoMME	_w4XRiUVfY4.mp4	489-1	How many people appear in the video?	2	['A. 13.', 'B. 14.', 'C. 15.', 'D. 12.']	C
489-2	VideoMME	_w4XRiUVfY4.mp4	489-2	Which institution is associated with Pitch Slapped in the video?	0	['A. Berklee College of Music.', 'B. Juilliard School.', 'C. Harvard University.', 'D. Oxford University.']	A
489-3	VideoMME	_w4XRiUVfY4.mp4	489-3	Based on the video, how is the group dressed for their performance?	2	['A. Costumes from different musical eras.', 'B. Casual streetwear.', 'C. Formal attire with black and white colors.', 'D. Matching school uniforms.']	C
490-1	VideoMME	azZZZbSwLQght.mp4	490-1	What is the event in the video?	1	['A. The Grammy Awards.', 'B. The London 2012 Olympic Games.', 'C. The Super Bowl Halftime Show.', 'D. The Brit Awards.']	B
490-2	VideoMME	azZZZbSwLQght.mp4	490-2	What significant object is present on the stage?	3	['A. An oversized guitar.', 'B. A large drum set.', 'C. A grand piano.', 'D. A giant bell.']	D
490-3	VideoMME	azZZZbSwLQght.mp4	490-3	What type of venue is the man performing according to the video?	0	['A. A large stadium.', 'B. A small, intimate club.', 'C. A private event space.', 'D. An open-air festival.']	A
491-1	VideoMME	dez7DLniEJA.mp4	491-1	How does the man demonstrate the shake change?	1	['A. He turns 4 of spades into 7 of diamonds.', 'B. He turns 4 of spades into 7 of hearts.', 'C. He turns 7 of diamonds into 4 of spades.', 'D. He turns 7 of hearts into 4 of spades.']	B
491-2	VideoMME	dez7DLniEJA.mp4	491-2	What is the chronological order of the following events according to this video? (a) The Pinkie Change. (b) The Shake Change. (c) The Shake Change.	2	['A. (a)(b)(c).', 'B. (b)(c)(a).', 'C. (b)(a)(c).', 'D. (c)(b)(a).']	C
491-3	VideoMME	dez7DLniEJA.mp4	491-3	What is not common among the three card tricks?	0	['A. They all require a special card.', 'B. They do not need extra tools.', 'C. They are easy to learn.', 'D. They are visually shocking.']	A
492-1	VideoMME	qNWL4S5bDt4.mp4	492-1	How does the performer produce the fifth pigeon?	0	['A. From an egg.', 'B. From feather.', 'C. From another pigeon.', 'D. From a hat.']	A
492-2	VideoMME	qNWL4S5bDt4.mp4	492-2	According to this video, in which order do the following events happened when the performer made the first two pigeons? (a) He duplicated the pigeon and produced another. (b) He produced a pigeon from a burning leather. (c) He put the pigeons into a cage.	3	['A. (a)(b)(c).', 'B. (b)(c)(a).', 'C. (c)(b)(a).', 'D. (b)(a)(c).']	D
