index	task_name	video_name	question_id	question	answer_number	candidates	answer
1175_mlvu_1175	ego	ego_32.mp4	0	Where did I put the red cap bottle?	1	['On the table', 'In the shelf.', 'Under the bed', 'In the fridge']	In the shelf.
1176_mlvu_1176	ego	ego_3.mp4	0	How many belts were kept on the display table?	0	['Four.', 'Six', 'Eight', 'Two']	Four.
1177_mlvu_1177	ego	ego_43.mp4	0	Where was my purse?	1	['bathroom', 'kitchen premies', 'bedroom', 'living room']	kitchen premies
1178_mlvu_1178	ego	ego_2.mp4	0	How many belts are on the display table? 	3	['1', '2', '3', '4']	4
1179_mlvu_1179	ego	ego_66.mp4	0	Where was the can ?	3	['under the bed', 'in the fridge', 'on the table', 'in the hand ']	in the hand 
1180_mlvu_1180	ego	ego_71.mp4	0	How many oranges did I squeeze last?	2	['2 sliced oranges', '1 whole orange', 'half cut orange', '3 peeled oranges']	half cut orange
1181_mlvu_1181	ego	ego_29.mp4	0	How many batteries were on the table?	0	['5', '3', '2', '4']	5
1182_mlvu_1182	ego	ego_46.mp4	0	Where was the yellow spring knot?	3	['In the bedroom', 'On the floor', 'In the kitchen', 'On the dustbin']	On the dustbin
1183_mlvu_1183	ego	ego_63.mp4	0	What did i put in the trash bin?	3	['empty soda cans', 'banana peels', 'plastic bottles', 'scrap paper manuals']	scrap paper manuals
1184_mlvu_1184	ego	ego_69.mp4	0	Where was the weighing scale?	3	['On top of the refrigerator', 'Inside the pantry', 'In the bathroom', 'Next to the fruits']	Next to the fruits
1185_mlvu_1185	ego	ego_80.mp4	0	In what room did i sawed the standing mirror?	3	['Living room', 'Kitchen', 'Bathroom', 'Bed room']	Bed room
1186_mlvu_1186	ego	ego_41.mp4	0	What did I throw in the dustbin?	0	['Waste material', 'Plastic bottle', 'Food leftovers', 'Paper clip']	Waste material
1187_mlvu_1187	ego	ego_47.mp4	0	How many tool boxes are on the floor? 	3	['3', '4', '1', '2']	2
1188_mlvu_1188	ego	ego_63.mp4	0	Where was the fevicol?	3	['under the bed', 'on the shelf', 'outside the house', 'in the room']	in the room
1189_mlvu_1189	ego	ego_76.mp4	0	Who did I talk to at the garage?	3	['woman with blue tshirt', 'woman with red tshirt', 'man with yellow tshirt', ' man with green tshirt']	 man with green tshirt
1190_mlvu_1190	ego	ego_71.mp4	0	What brand was the pack of tea I took from the cupboard?	1	['Celestial Seasonings chamomile', 'Twinings infuso strawberry and mango', 'Bigelow green tea', 'Lipton black tea']	Twinings infuso strawberry and mango
1191_mlvu_1191	ego	ego_81.mp4	0	How many knives did I see in the cabinet?	2	['3', '2', '4', '1']	4
1192_mlvu_1192	ego	ego_27.mp4	0	Where was the pencil?	3	['in the backpack', 'under the chair', 'on the table', 'in the pocket']	in the pocket
1193_mlvu_1193	ego	ego_43.mp4	0	What did I take out of the cupboard ?	0	['cotton hand gloves I took out of the cupboard.', 'wool sweater', 'plastic hangers', 'metal spoon']	cotton hand gloves I took out of the cupboard.
1194_mlvu_1194	ego	ego_58.mp4	0	Where was the tray of sausages before I carried it?	1	['On the dining table', 'On the gas cooker', 'In the oven', 'In the refrigerator']	On the gas cooker
1195_mlvu_1195	ego	ego_64.mp4	0	Where was the wood cutter before I keep it on the stand ?	3	['in the car', 'in the house', 'in the shed', 'on the ground']	on the ground
1196_mlvu_1196	ego	ego_79.mp4	0	What game did I play after playing Connect 4?	0	['sorry', 'Chess', 'Monopoly', 'Scrabble']	sorry
1197_mlvu_1197	ego	ego_82.mp4	0	where is the butter and bread?	3	['The butter and bread were in the oven.', 'The butter and bread were in the pantry.', 'The butter and bread were on the kitchen counter.', 'The butter and bread were inside the fridge.']	The butter and bread were inside the fridge.
1198_mlvu_1198	ego	ego_45.mp4	0	Where was the swapping machine ?	3	['exit', 'restroom', 'entrance', 'cash counter ']	cash counter 
1199_mlvu_1199	ego	ego_2.mp4	0	How many menu holders are on the display table? 	3	['3', '0', '1', '2']	2
1200_mlvu_1200	ego	ego_61.mp4	0	What did I put under the cup?	0	['tissue paper', 'pen', 'key', 'coin']	tissue paper
1201_mlvu_1201	ego	ego_73.mp4	0	How many tomato packets were there in the fridge?	0	['two', 'one', 'four', 'three']	two
1202_mlvu_1202	ego	ego_41.mp4	0	Did I leave the desktop on?	1	['Maybe', 'Yes', "I don't know", 'No']	Yes
1203_mlvu_1203	ego	ego_67.mp4	0	Where was the connect4 game before we played it?	3	['The Connect4 game was on the kitchen counter before we played it.', 'The Connect4 game was in the bathroom before we played it.', 'The Connect4 game was in the backyard before we played it.', 'The Connect4 game was on the TV stand before we played it.']	The Connect4 game was on the TV stand before we played it.
1204_mlvu_1204	ego	ego_80.mp4	0	how  many cloth are hugging 	2	['3 cloth are hugging', '12 cloth are hugging', '6 cloth are hugging', '9 cloth are hugging']	6 cloth are hugging
1205_mlvu_1205	ego	ego_36.mp4	0	Who did I talk to at the entrance of my house	3	['The child with the red backpack', 'The dog running across the street', 'The man in the blue hat', 'The woman in the pink top']	The woman in the pink top
1206_mlvu_1206	ego	ego_43.mp4	0	Did I leave the TV on ?	3	['Maybe', "I don't know", 'Yes', 'NO']	NO
1207_mlvu_1207	ego	ego_58.mp4	0	Where did I put the pot lid?	3	['In the refrigerator', 'In the dishwasher', 'In the pantry', 'On the cooking pot']	On the cooking pot
1208_mlvu_1208	ego	ego_81.mp4	0	How many jars did I see in the cabinet?	3	['2', '5', '10', '']	
1209_mlvu_1209	ego	ego_63.mp4	0	Where was the cabinet after I removed it?	3	['in the garage', 'in the attic', 'on the floor', 'in the cupboard']	in the cupboard
1210_mlvu_1210	ego	ego_79.mp4	0	Where did I put the blue game ?	0	['On the table.', 'Under the bed', 'In the closet', 'In the car']	On the table.
1211_mlvu_1211	ego	ego_39.mp4	0	Did I leave the car bonnet open?	0	['Yes', 'Maybe', "I don't know", 'No']	Yes
1212_mlvu_1212	ego	ego_52.mp4	0	Where was the writing book ?	0	['The writing book was in the drawer.', 'The writing book was on the table.', 'The writing book was on the shelf.', 'The writing book was in the backpack.']	The writing book was in the drawer.
1213_mlvu_1213	ego	ego_9.mp4	0	Where did I put the gloves and cutter?	2	['in the kitchen', 'in the garage', 'on the stairs', 'in the bedroom']	on the stairs
1214_mlvu_1214	ego	ego_9.mp4	0	Where was the fish thread tape?	3	['in the bathroom cabinet', 'in the kitchen drawer', 'in the car trunk', 'in tool box']	in tool box
1215_mlvu_1215	ego	ego_45.mp4	0	How many dustbins was  their?	2	['1 dustbin', '5 dustbins', '3 dustbins', '10 dustbins']	3 dustbins
1216_mlvu_1216	ego	ego_61.mp4	0	Did my friend give me coffee?	1	['no, he did not', 'yes he did.', "I don't like coffee", "I don't have a friend"]	yes he did.
1217_mlvu_1217	ego	ego_8.mp4	0	Where was the black heel shoe?	0	['on the shelf of the shop', 'underneath the bed', "in the customer's hand", 'in the kitchen drawer']	on the shelf of the shop
1218_mlvu_1218	ego	ego_73.mp4	0	What did I pour in the bottle?	0	['water', 'juice', 'milk', 'soda']	water
1219_mlvu_1219	ego	ego_7.mp4	0	How many purses did I see on the lower desk?	2	['one', 'five', 'three', 'ten']	three
1220_mlvu_1220	ego	ego_36.mp4	0	Where was the brown bag	1	['in the closet', 'on the floor', 'on the table', 'under the bed']	on the floor
1221_mlvu_1221	ego	ego_7.mp4	0	What word was written on the red pamphlet?	0	['Sign up extra 20 percent off', 'Buy one get one free', 'Get 10 percent off', 'Limited time offer']	Sign up extra 20 percent off
1222_mlvu_1222	ego	ego_80.mp4	0	In what place did I see the Tostitos bottle?	0	['in the table shelve ', 'in the bathroom', 'in the refrigerator', 'on the floor']	in the table shelve 
1223_mlvu_1223	ego	ego_7.mp4	0	How many dresses were hanged close to the XL section?	2	['two', 'fifteen', 'five', 'ten']	five
1224_mlvu_1224	ego	ego_41.mp4	0	Did I open the car door to enter the car?	1	["I can't remember", 'Yes ', 'No', "I don't know"]	Yes 
1225_mlvu_1225	ego	ego_53.mp4	0	What did I put in Dustbin ?	0	['Basin waste', 'Plastic bottle', 'Paper towel', 'Food scraps']	Basin waste
1226_mlvu_1226	ego	ego_7.mp4	0	How many handkerchiefs were in the boxes I picked?	2	['None', 'Two', 'Ten', 'Five']	Ten
1227_mlvu_1227	ego	ego_6.mp4	0	What word was written on the glass door's white paper?	3	['Open', 'Closed', 'Exit', 'Light Bar']	Light Bar
1228_mlvu_1228	ego	ego_63.mp4	0	Did I cut down the wood strip?	2	['no', "I don't know", 'yes', 'maybe not']	yes
1229_mlvu_1229	ego	ego_5.mp4	0	Did I pick up the paper plate bundle?	3	['I lost it.', "I don't remember.", 'No.', 'Yes.']	Yes.
1230_mlvu_1230	ego	ego_74.mp4	0	How many picture frames were on the wall in the living room?	2	['3', '1', '2', '4']	2
1231_mlvu_1231	ego	ego_36.mp4	0	Where was the yellow bag	1	['in the red drawer', 'on the black cabinet top', 'under the white chair', 'next to the blue vase']	on the black cabinet top
1232_mlvu_1232	ego	ego_51.mp4	0	Where was the Cat before I served the food?	0	['in the room', 'outside the house', 'in the kitchen', 'at the vet']	in the room
1233_mlvu_1233	ego	ego_41.mp4	0	Where did I put the oil trolley?	1	['In the garage', 'Below the shelf', 'In the kitchen', 'On top of the shelf']	Below the shelf
1234_mlvu_1234	ego	ego_57.mp4	0	What did I put inside the dustbin ?	3	['compost', 'laundry', 'recyclables', 'garbage ']	garbage 
1235_mlvu_1235	ego	ego_77.mp4	0	Did my friend pay the bill in cash?	0	['yes', 'he paid with a check', 'no', 'he paid with a credit card']	yes
1236_mlvu_1236	ego	ego_37.mp4	0	Where did I put the cornflakes packet ?	3	['in the pantry', 'in the trash can', 'in the refrigerator', 'on the store shelf.']	on the store shelf.
1237_mlvu_1237	ego	ego_52.mp4	0	Did I see a Pepsi cans ?	1	['Maybe', 'Yes ', 'No', "I'm not sure"]	Yes 
1238_mlvu_1238	ego	ego_36.mp4	0	Where was the dog after I opened the front door	3	['in the kitchen', 'in the backyard', 'in the living room', 'in the lobby']	in the lobby
1239_mlvu_1239	ego	ego_59.mp4	0	What name was written on the door?	0	['Fuego.', 'Aqua', 'Ventus', 'Ignis']	Fuego.
1240_mlvu_1240	ego	ego_73.mp4	0	What did I put in the dustbin?	2	['Glass waste', 'Food waste', 'Plastic waste', 'Paper waste']	Plastic waste
1241_mlvu_1241	ego	ego_72.mp4	0	Where was the cat?	0	['on the chair.', 'under the table', 'in the closet', 'outside the window']	on the chair.
1242_mlvu_1242	ego	ego_32.mp4	0	Did I leave the drawer open?	3	['Maybe', 'Yes', "I don't know", 'No']	No
1243_mlvu_1243	ego	ego_36.mp4	0	Did I leave the extension box on	2	['no', "I don't know", 'yes', 'maybe']	yes
1244_mlvu_1244	ego	ego_50.mp4	0	What did I put in the plastic bag? 	1	['Apples', 'Bread', 'Toothpaste', 'Milk']	Bread
1245_mlvu_1245	ego	ego_73.mp4	0	What did I pour in the kettle?	2	['milk', 'juice', 'water', 'coffee']	water
1246_mlvu_1246	ego	ego_57.mp4	0	Where was the red cloth ?	2	['in the closet', 'under the bed', 'on the couch', 'on the table']	on the couch
1247_mlvu_1247	count	count_126.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'playing trombone' action	1	['2', '1', '5', '4']	1
1248_mlvu_1248	count	count_151.mp4	0	In this video, how many times does the scene of the 'shredding paper' action appear in total?	1	['3', '2', '1', '6']	2
1249_mlvu_1249	count	count_108.mp4	0	In this video, how many instances are there of the 'carving pumpkin' action scene in total?	0	['5', '3', '1', '0']	5
1250_mlvu_1250	count	count_133.mp4	0	In this video, how many instances are there of the 'making jewelry' action scene in total?	2	['2', '1', '4', '6']	4
1251_mlvu_1251	count	count_115.mp4	0	In this video, how many instances are there of the 'stomping grapes' action scene in total?	3	['6', '0', '5', '1']	1
1252_mlvu_1252	count	count_140.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'javelin throw' action	2	['4', '2', '3', '1']	3
1253_mlvu_1253	count	count_203.mp4	0	In this video, how many instances are there of the 'playing trombone' action scene in total?	3	['6', '4', '5', '1']	1
1254_mlvu_1254	count	count_78.mp4	0	In this video, how many times does the scene of the 'cleaning toilet' action appear in total?	1	['4', '1', '3', '6']	1
1255_mlvu_1255	count	count_77.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'cleaning toilet' action	1	['1', '2', '3', '0']	2
1256_mlvu_1256	count	count_76.mp4	0	In this video, how many times does the scene of the 'cleaning toilet' action appear in total?	0	['3', '4', '0', '2']	3
1257_mlvu_1257	count	count_75.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'cleaning toilet' action	3	['6', '5', '0', '1']	1
1258_mlvu_1258	count	count_74.mp4	0	In this video, how many instances are there of the 'cleaning toilet' action scene in total?	1	['1', '5', '2', '4']	5
1259_mlvu_1259	count	count_107.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'carving pumpkin' action	0	['5', '0', '6', '3']	5
1260_mlvu_1260	count	count_72.mp4	0	In this video, how many instances are there of the 'cleaning toilet' action scene in total?	0	['2', '5', '3', '0']	2
1261_mlvu_1261	count	count_132.mp4	0	In this video, how many times does the scene of the 'making jewelry' action appear in total?	2	['1', '0', '3', '5']	3
1262_mlvu_1262	count	count_71.mp4	0	In this video, how many times does the scene of the 'cleaning toilet' action appear in total?	0	['5', '6', '3', '0']	5
1263_mlvu_1263	count	count_70.mp4	0	In this video, how many instances are there of the 'cleaning toilet' action scene in total?	0	['5', '6', '3', '0']	5
1264_mlvu_1264	count	count_19.mp4	0	In this video, how many times does the scene of the 'tossing coin' action appear in total?	2	['5', '3', '2', '6']	2
1265_mlvu_1265	count	count_18.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'tossing coin' action	0	['3', '1', '2', '0']	3
1266_mlvu_1266	count	count_17.mp4	0	In this video, how many instances are there of the 'tossing coin' action scene in total?	2	['0', '2', '4', '1']	4
1267_mlvu_1267	count	count_114.mp4	0	In this video, how many instances are there of the 'stomping grapes' action scene in total?	3	['2', '3', '6', '1']	1
1268_mlvu_1268	count	count_188.mp4	0	In this video, how many times does the scene of the 'paragliding' action appear in total?	1	['6', '3', '2', '5']	3
1269_mlvu_1269	count	count_15.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'tossing coin' action	1	['5', '4', '6', '3']	4
1270_mlvu_1270	count	count_14.mp4	0	In this video, how many instances are there of the 'tossing coin' action scene in total?	1	['0', '2', '3', '5']	2
1271_mlvu_1271	count	count_13.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'tossing coin' action	3	['1', '6', '5', '4']	4
1272_mlvu_1272	count	count_12.mp4	0	In this video, how many times does the scene of the 'tossing coin' action appear in total?	3	['3', '4', '6', '1']	1
1273_mlvu_1273	count	count_121.mp4	0	In this video, how many times does the scene of the 'playing trombone' action appear in total?	2	['6', '0', '5', '2']	5
1274_mlvu_1274	count	count_11.mp4	0	In this video, how many instances are there of the 'tossing coin' action scene in total?	0	['3', '6', '5', '2']	3
1275_mlvu_1275	count	count_195.mp4	0	In this video, how many times does the scene of the 'baking cookies' action appear in total?	1	['1', '4', '5', '6']	4
1276_mlvu_1276	count	count_10.mp4	0	In this video, how many instances are there of the 'tossing coin' action scene in total?	2	['1', '6', '3', '2']	3
1277_mlvu_1277	count	count_103.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'carving pumpkin' action	2	['4', '5', '3', '1']	3
1278_mlvu_1278	count	count_187.mp4	0	In this video, how many instances are there of the 'paragliding' action scene in total?	0	['2', '6', '5', '1']	2
1279_mlvu_1279	count	count_110.mp4	0	In this video, how many instances are there of the 'stomping grapes' action scene in total?	0	['2', '5', '3', '6']	2
1280_mlvu_1280	count	count_169.mp4	0	In this video, how many instances are there of the 'cooking sausages' action scene in total?	2	['0', '4', '3', '6']	3
1281_mlvu_1281	count	count_102.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'carving pumpkin' action	1	['2', '4', '0', '6']	4
1282_mlvu_1282	count	count_239.mp4	0	In this video, how many instances are there of the 'baking cookies' action scene in total?	3	['3', '4', '0', '1']	1
1283_mlvu_1283	count	count_158.mp4	0	In this video, how many times does the scene of the 'shredding paper' action appear in total?	1	['4', '5', '3', '0']	5
1284_mlvu_1284	count	count_183.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'paragliding' action	1	['0', '1', '3', '4']	1
1285_mlvu_1285	count	count_165.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'cooking sausages' action	0	['1', '3', '0', '4']	1
1286_mlvu_1286	count	count_228.mp4	0	In this video, how many instances are there of the 'zumba' action scene in total?	3	['5', '3', '4', '2']	2
1287_mlvu_1287	count	count_190.mp4	0	In this video, how many instances are there of the 'baking cookies' action scene in total?	2	['1', '6', '2', '0']	2
1288_mlvu_1288	count	count_69.mp4	0	In this video, how many instances are there of the 'pole vault' action scene in total?	0	['1', '6', '0', '5']	1
1289_mlvu_1289	count	count_68.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'pole vault' action	3	['3', '6', '5', '2']	2
1290_mlvu_1290	count	count_67.mp4	0	In this video, how many times does the scene of the 'pole vault' action appear in total?	1	['5', '4', '6', '2']	4
1291_mlvu_1291	count	count_172.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'zumba' action	2	['4', '0', '3', '6']	3
1292_mlvu_1292	count	count_66.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'pole vault' action	3	['0', '6', '4', '2']	2
1293_mlvu_1293	count	count_235.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'baking cookies' action	2	['0', '4', '3', '1']	3
1294_mlvu_1294	count	count_65.mp4	0	In this video, how many times does the scene of the 'pole vault' action appear in total?	3	['0', '4', '5', '1']	1
1295_mlvu_1295	count	count_64.mp4	0	In this video, how many instances are there of the 'pole vault' action scene in total?	3	['0', '1', '2', '4']	4
1296_mlvu_1296	count	count_157.mp4	0	In this video, how many times does the scene of the 'shredding paper' action appear in total?	1	['3', '2', '0', '6']	2
1297_mlvu_1297	count	count_62.mp4	0	In this video, how many instances are there of the 'pole vault' action scene in total?	1	['0', '5', '1', '3']	5
1298_mlvu_1298	count	count_61.mp4	0	In this video, how many instances are there of the 'pole vault' action scene in total?	2	['2', '3', '4', '1']	4
1299_mlvu_1299	count	count_139.mp4	0	In this video, how many times does the scene of the 'making jewelry' action appear in total?	3	['6', '0', '1', '2']	2
1300_mlvu_1300	count	count_60.mp4	0	In this video, how many instances are there of the 'pole vault' action scene in total?	0	['2', '5', '4', '6']	2
1301_mlvu_1301	count	count_164.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'cooking sausages' action	1	['6', '2', '3', '1']	2
1302_mlvu_1302	count	count_227.mp4	0	In this video, how many times does the scene of the 'zumba' action appear in total?	1	['3', '4', '2', '1']	4
1303_mlvu_1303	count	count_146.mp4	0	In this video, how many instances are there of the 'javelin throw' action scene in total?	3	['1', '5', '3', '2']	2
1304_mlvu_1304	count	count_209.mp4	0	In this video, how many times does the scene of the 'making jewelry' action appear in total?	3	['6', '2', '4', '3']	3
1305_mlvu_1305	count	count_171.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'zumba' action	0	['3', '6', '1', '4']	3
1306_mlvu_1306	count	count_128.mp4	0	In this video, how many instances are there of the 'playing trombone' action scene in total?	3	['4', '1', '3', '2']	2
1307_mlvu_1307	count	count_153.mp4	0	In this video, how many times does the scene of the 'shredding paper' action appear in total?	2	['5', '6', '2', '3']	2
1308_mlvu_1308	count	count_216.mp4	0	In this video, how many instances are there of the 'shredding paper' action scene in total?	2	['4', '2', '3', '1']	3
1309_mlvu_1309	count	count_135.mp4	0	In this video, how many instances are there of the 'making jewelry' action scene in total?	1	['0', '4', '5', '3']	4
1310_mlvu_1310	count	count_160.mp4	0	In this video, how many instances are there of the 'cooking sausages' action scene in total?	3	['1', '2', '6', '5']	5
1311_mlvu_1311	count	count_223.mp4	0	In this video, how many times does the scene of the 'cooking sausages' action appear in total?	3	['0', '3', '4', '5']	5
1312_mlvu_1312	count	count_99.mp4	0	In this video, how many instances are there of the 'playing harp' action scene in total?	3	['2', '0', '5', '3']	3
1313_mlvu_1313	count	count_98.mp4	0	In this video, how many times does the scene of the 'playing harp' action appear in total?	3	['0', '5', '2', '3']	3
1314_mlvu_1314	count	count_205.mp4	0	In this video, how many instances are there of the 'making jewelry' action scene in total?	1	['6', '4', '3', '1']	4
1315_mlvu_1315	count	count_96.mp4	0	In this video, how many times does the scene of the 'playing harp' action appear in total?	3	['3', '6', '0', '5']	5
1316_mlvu_1316	count	count_95.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'playing harp' action	1	['0', '5', '3', '4']	5
1317_mlvu_1317	count	count_94.mp4	0	In this video, how many instances are there of the 'playing harp' action scene in total?	0	['4', '2', '3', '1']	4
1318_mlvu_1318	count	count_93.mp4	0	In this video, how many times does the scene of the 'playing harp' action appear in total?	1	['0', '1', '3', '2']	1
1319_mlvu_1319	count	count_92.mp4	0	In this video, how many instances are there of the 'playing harp' action scene in total?	2	['3', '2', '5', '6']	5
1320_mlvu_1320	count	count_91.mp4	0	In this video, how many instances are there of the 'playing harp' action scene in total?	1	['6', '5', '0', '2']	5
1321_mlvu_1321	count	count_109.mp4	0	In this video, how many times does the scene of the 'carving pumpkin' action appear in total?	0	['4', '0', '1', '3']	4
1322_mlvu_1322	count	count_90.mp4	0	In this video, how many instances are there of the 'playing harp' action scene in total?	1	['6', '5', '2', '1']	5
1323_mlvu_1323	count	count_222.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'cooking sausages' action	3	['5', '3', '0', '4']	4
1324_mlvu_1324	count	count_116.mp4	0	In this video, how many times does the scene of the 'stomping grapes' action appear in total?	1	['3', '2', '0', '5']	2
1325_mlvu_1325	count	count_123.mp4	0	In this video, how many instances are there of the 'playing trombone' action scene in total?	1	['0', '5', '4', '2']	5
1326_mlvu_1326	count	count_59.mp4	0	In this video, how many times does the scene of the 'milking cow' action appear in total?	0	['2', '1', '3', '5']	2
1327_mlvu_1327	count	count_58.mp4	0	In this video, how many instances are there of the 'milking cow' action scene in total?	3	['2', '3', '5', '4']	4
1328_mlvu_1328	count	count_57.mp4	0	In this video, how many times does the scene of the 'milking cow' action appear in total?	2	['3', '5', '4', '6']	4
1329_mlvu_1329	count	count_56.mp4	0	In this video, how many times does the scene of the 'milking cow' action appear in total?	1	['3', '1', '4', '2']	1
1330_mlvu_1330	count	count_105.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'carving pumpkin' action	3	['5', '6', '3', '1']	1
1331_mlvu_1331	count	count_55.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'milking cow' action	0	['1', '3', '4', '0']	1
1332_mlvu_1332	count	count_54.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'milking cow' action	0	['3', '1', '2', '5']	3
1333_mlvu_1333	count	count_130.mp4	0	In this video, how many instances are there of the 'making jewelry' action scene in total?	3	['1', '6', '3', '2']	2
1334_mlvu_1334	count	count_53.mp4	0	In this video, how many times does the scene of the 'milking cow' action appear in total?	3	['3', '0', '5', '4']	4
1335_mlvu_1335	count	count_52.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'milking cow' action	2	['0', '1', '2', '6']	2
1336_mlvu_1336	count	count_51.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'milking cow' action	3	['2', '4', '0', '5']	5
1337_mlvu_1337	count	count_189.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'paragliding' action	3	['2', '5', '6', '1']	1
1338_mlvu_1338	count	count_50.mp4	0	In this video, how many times does the scene of the 'milking cow' action appear in total?	2	['0', '6', '4', '1']	4
1339_mlvu_1339	count	count_200.mp4	0	In this video, how many times does the scene of the 'playing trombone' action appear in total?	1	['3', '1', '5', '0']	1
1340_mlvu_1340	count	count_122.mp4	0	In this video, how many instances are there of the 'playing trombone' action scene in total?	1	['4', '3', '6', '5']	3
1341_mlvu_1341	count	count_196.mp4	0	In this video, how many instances are there of the 'baking cookies' action scene in total?	0	['3', '4', '1', '0']	3
1342_mlvu_1342	count	count_178.mp4	0	In this video, how many times does the scene of the 'zumba' action appear in total?	2	['1', '6', '4', '0']	4
1343_mlvu_1343	count	count_111.mp4	0	In this video, how many instances are there of the 'stomping grapes' action scene in total?	3	['6', '0', '3', '1']	1
1344_mlvu_1344	count	count_185.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'paragliding' action	2	['4', '0', '5', '6']	5
1345_mlvu_1345	count	count_0.mp4	0	In this video, how many instances are there of the 'abseiling' action scene in total?	2	['1', '6', '2', '4']	2
1346_mlvu_1346	count	count_89.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'jetskiing' action	3	['6', '5', '0', '2']	2
1347_mlvu_1347	count	count_88.mp4	0	In this video, how many instances are there of the 'jetskiing' action scene in total?	1	['0', '5', '4', '1']	5
1348_mlvu_1348	count	count_192.mp4	0	In this video, how many times does the scene of the 'baking cookies' action appear in total?	2	['6', '5', '4', '1']	4
1349_mlvu_1349	count	count_87.mp4	0	In this video, how many times does the scene of the 'jetskiing' action appear in total?	0	['5', '4', '1', '3']	5
1350_mlvu_1350	count	count_86.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'jetskiing' action	1	['4', '3', '0', '6']	3
1351_mlvu_1351	count	count_177.mp4	0	In this video, how many times does the scene of the 'zumba' action appear in total?	1	['2', '1', '0', '3']	1
1352_mlvu_1352	count	count_85.mp4	0	In this video, how many times does the scene of the 'jetskiing' action appear in total?	1	['5', '4', '6', '0']	4
1353_mlvu_1353	count	count_100.mp4	0	In this video, how many instances are there of the 'carving pumpkin' action scene in total?	2	['3', '4', '1', '5']	1
1354_mlvu_1354	count	count_84.mp4	0	In this video, how many instances are there of the 'jetskiing' action scene in total?	2	['6', '1', '5', '3']	5
1355_mlvu_1355	count	count_83.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'jetskiing' action	2	['0', '4', '5', '6']	5
1356_mlvu_1356	count	count_82.mp4	0	In this video, how many times does the scene of the 'jetskiing' action appear in total?	3	['5', '0', '2', '3']	3
1357_mlvu_1357	count	count_159.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'shredding paper' action	3	['6', '5', '0', '2']	2
1358_mlvu_1358	count	count_81.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'jetskiing' action	1	['0', '2', '4', '3']	2
1359_mlvu_1359	count	count_80.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'jetskiing' action	0	['5', '2', '3', '4']	5
1360_mlvu_1360	count	count_184.mp4	0	In this video, how many instances are there of the 'paragliding' action scene in total?	2	['4', '5', '2', '6']	2
1361_mlvu_1361	count	count_166.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'cooking sausages' action	2	['1', '0', '4', '3']	4
1362_mlvu_1362	count	count_229.mp4	0	In this video, how many instances are there of the 'zumba' action scene in total?	0	['4', '5', '6', '3']	4
1363_mlvu_1363	count	count_191.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'baking cookies' action	2	['2', '1', '4', '5']	4
1364_mlvu_1364	count	count_148.mp4	0	In this video, how many instances are there of the 'javelin throw' action scene in total?	3	['0', '2', '5', '1']	1
1365_mlvu_1365	count	count_6.mp4	0	In this video, how many times does the scene of the 'abseiling' action appear in total?	2	['4', '5', '3', '1']	3
1366_mlvu_1366	count	count_173.mp4	0	In this video, how many times does the scene of the 'zumba' action appear in total?	2	['4', '0', '2', '3']	2
1367_mlvu_1367	count	count_236.mp4	0	Throughout this video, what is the total count of occurrences for the scene featuring the 'baking cookies' action	0	['2', '5', '6', '3']	2
